Date,Hour,Rented Bike Count
2018-06-26,20,199
2018-06-26,21,275
2018-06-26,22,443
2018-06-26,23,552
2018-06-27,0,513
2018-06-27,1,254
2018-06-27,2,164
2018-06-27,3,152
2018-06-27,4,110
2018-06-27,5,162
2018-06-27,6,417
2018-06-27,7,1084
2018-06-27,8,1995
2018-06-27,9,1238
2018-06-27,10,862
2018-06-27,11,1015
2018-06-27,12,1145
2018-06-27,13,1234
2018-06-27,14,1243
2018-06-27,15,1362
2018-06-27,16,1618
2018-06-27,17,2115
2018-06-27,18,3172
2018-06-27,19,2487
2018-06-27,20,2274
2018-06-27,21,2200
2018-06-27,22,1959
2018-06-27,23,980
2018-06-28,0,561
2018-06-28,1,1068
2018-06-28,2,652
2018-06-28,3,344
2018-06-28,4,233
2018-06-28,5,266
2018-06-28,6,594
2018-06-28,7,1391
2018-06-28,8,2288
2018-06-28,9,1246
2018-06-28,10,826
2018-06-28,11,938
2018-06-28,12,1158
2018-06-28,13,1040
2018-06-28,14,1030
2018-06-28,15,1209
2018-06-28,16,766
2018-06-28,17,65
2018-06-28,18,596
2018-06-28,19,944
2018-06-28,20,1039
2018-06-28,21,1223
2018-06-28,22,1239
2018-06-28,23,931
2018-06-29,0,470
2018-06-29,1,460
2018-06-29,2,345
2018-06-29,3,227
2018-06-29,4,123
2018-06-29,5,133
2018-06-29,6,308
2018-06-29,7,883
2018-06-29,8,2028
2018-06-29,9,1195
2018-06-29,10,913
2018-06-29,11,956
2018-06-29,12,1168
2018-06-29,13,1117
2018-06-29,14,1175
2018-06-29,15,1209
2018-06-29,16,1554
2018-06-29,17,2099
2018-06-29,18,3113
2018-06-29,19,2602
2018-06-29,20,2339
2018-06-29,21,2225
2018-06-29,22,2103
2018-06-29,23,1552
2018-06-30,0,1275
2018-06-30,1,1070
2018-06-30,2,859
2018-06-30,3,625
2018-06-30,4,382
2018-06-30,5,247
2018-06-30,6,310
2018-06-30,7,468
2018-06-30,8,825
2018-06-30,9,862
2018-06-30,10,933
2018-06-30,11,871
2018-06-30,12,858
2018-06-30,13,1144
2018-06-30,14,1235
2018-06-30,15,1311
2018-06-30,16,1317
2018-06-30,17,1291
2018-06-30,18,306
2018-06-30,19,481
2018-06-30,20,778
2018-06-30,21,1005
2018-06-30,22,1107
2018-06-30,23,919
2018-07-01,0,865
2018-07-01,1,740
2018-07-01,2,586
2018-07-01,3,368
2018-07-01,4,211
2018-07-01,5,54
2018-07-01,6,60
2018-07-01,7,25
2018-07-01,8,20
2018-07-01,9,9
2018-07-01,10,13
2018-07-01,11,11
2018-07-01,12,9
2018-07-01,13,30
2018-07-01,14,14
2018-07-01,15,51
2018-07-01,16,41
2018-07-01,17,25
2018-07-01,18,17
2018-07-01,19,18
2018-07-01,20,16
2018-07-01,21,17
2018-07-01,22,16
2018-07-01,23,15
2018-07-02,0,26
2018-07-02,1,28
2018-07-02,2,17
2018-07-02,3,23
2018-07-02,4,58
2018-07-02,5,28
2018-07-02,6,40
2018-07-02,7,126
2018-07-02,8,104
2018-07-02,9,128
2018-07-02,10,27
2018-07-02,11,153
2018-07-02,12,218
2018-07-02,13,304
2018-07-02,14,381
2018-07-02,15,619
2018-07-02,16,839
2018-07-02,17,861
2018-07-02,18,832
2018-07-02,19,44
2018-07-02,20,61
2018-07-02,21,72
2018-07-02,22,83
2018-07-02,23,168
2018-07-03,0,349
2018-07-03,1,407
2018-07-03,2,354
2018-07-03,3,233
2018-07-03,4,149
2018-07-03,5,224
2018-07-03,6,600
2018-07-03,7,1308
2018-07-03,8,2135
2018-07-03,9,1156
2018-07-03,10,818
2018-07-03,11,906
2018-07-03,12,944
2018-07-03,13,994
2018-07-03,14,1001
2018-07-03,15,1069
2018-07-03,16,1325
2018-07-03,17,1783
2018-07-03,18,2965
2018-07-03,19,2598
2018-07-03,20,2398
2018-07-03,21,2264
2018-07-03,22,1948
2018-07-03,23,1365
2018-07-04,0,971
2018-07-04,1,796
2018-07-04,2,555
2018-07-04,3,372
2018-07-04,4,234
2018-07-04,5,316
2018-07-04,6,747
2018-07-04,7,1450
2018-07-04,8,2215
2018-07-04,9,1191
2018-07-04,10,831
2018-07-04,11,941
2018-07-04,12,1021
2018-07-04,13,1007
2018-07-04,14,1005
2018-07-04,15,1038
2018-07-04,16,1306
2018-07-04,17,1856
2018-07-04,18,3080
2018-07-04,19,2637
2018-07-04,20,2415
2018-07-04,21,2274
2018-07-04,22,2091
2018-07-04,23,1432
2018-07-05,0,1078
2018-07-05,1,846
2018-07-05,2,568
2018-07-05,3,376
2018-07-05,4,267
2018-07-05,5,326
2018-07-05,6,438
2018-07-05,7,828
2018-07-05,8,1836
2018-07-05,9,1112
2018-07-05,10,827
2018-07-05,11,890
2018-07-05,12,996
2018-07-05,13,929
2018-07-05,14,933
2018-07-05,15,1011
2018-07-05,16,1105
2018-07-05,17,1381
2018-07-05,18,2594
2018-07-05,19,2309
2018-07-05,20,2122
2018-07-05,21,2063
2018-07-05,22,1941
2018-07-05,23,1406
2018-07-06,0,1075
2018-07-06,1,839
2018-07-06,2,558
2018-07-06,3,403
2018-07-06,4,273
2018-07-06,5,311
2018-07-06,6,723
2018-07-06,7,1449
2018-07-06,8,2273
2018-07-06,9,1318
2018-07-06,10,998
2018-07-06,11,1024
2018-07-06,12,1216
2018-07-06,13,1210
2018-07-06,14,1209
2018-07-06,15,1346
2018-07-06,16,1635
2018-07-06,17,2282
2018-07-06,18,3196
2018-07-06,19,2557
2018-07-06,20,2223
2018-07-06,21,2183
2018-07-06,22,1917
2018-07-06,23,1458
2018-07-07,0,1191
2018-07-07,1,1079
2018-07-07,2,760
2018-07-07,3,545
2018-07-07,4,331
2018-07-07,5,273
2018-07-07,6,396
2018-07-07,7,567
2018-07-07,8,832
2018-07-07,9,1009
2018-07-07,10,1050
2018-07-07,11,1129
2018-07-07,12,1328
2018-07-07,13,1399
2018-07-07,14,1430
2018-07-07,15,1579
2018-07-07,16,1764
2018-07-07,17,2020
2018-07-07,18,2238
2018-07-07,19,2352
2018-07-07,20,2232
2018-07-07,21,2235
2018-07-07,22,1921
2018-07-07,23,1416
2018-07-08,0,1208
2018-07-08,1,946
2018-07-08,2,648
2018-07-08,3,460
2018-07-08,4,277
2018-07-08,5,253
2018-07-08,6,267
2018-07-08,7,410
2018-07-08,8,684
2018-07-08,9,787
2018-07-08,10,867
2018-07-08,11,1053
2018-07-08,12,1237
2018-07-08,13,1442
2018-07-08,14,1517
2018-07-08,15,1693
2018-07-08,16,2070
2018-07-08,17,2266
2018-07-08,18,2351
2018-07-08,19,2272
2018-07-08,20,2348
2018-07-08,21,2055
2018-07-08,22,1717
2018-07-08,23,1252
2018-07-09,0,900
2018-07-09,1,554
2018-07-09,2,387
2018-07-09,3,285
2018-07-09,4,206
2018-07-09,5,301
2018-07-09,6,486
2018-07-09,7,451
2018-07-09,8,670
2018-07-09,9,575
2018-07-09,10,217
2018-07-09,11,186
2018-07-09,12,71
2018-07-09,13,99
2018-07-09,14,110
2018-07-09,15,59
2018-07-09,16,68
2018-07-09,17,104
2018-07-09,18,140
2018-07-09,19,68
2018-07-09,20,48
2018-07-09,21,95
2018-07-09,22,71
2018-07-09,23,40
2018-07-10,0,29
2018-07-10,1,39
2018-07-10,2,84
2018-07-10,3,136
2018-07-10,4,133
2018-07-10,5,174
2018-07-10,6,534
2018-07-10,7,1209
2018-07-10,8,2017
2018-07-10,9,1061
2018-07-10,10,768
2018-07-10,11,909
2018-07-10,12,1035
2018-07-10,13,1074
2018-07-10,14,1142
2018-07-10,15,1169
2018-07-10,16,1462
2018-07-10,17,1603
2018-07-10,18,1665
2018-07-10,19,794
2018-07-10,20,908
2018-07-10,21,1352
2018-07-10,22,971
2018-07-10,23,373
2018-07-11,0,240
2018-07-11,1,240
2018-07-11,2,236
2018-07-11,3,157
2018-07-11,4,71
2018-07-11,5,76
2018-07-11,6,187
2018-07-11,7,303
2018-07-11,8,827
2018-07-11,9,634
2018-07-11,10,581
2018-07-11,11,792
2018-07-11,12,964
2018-07-11,13,991
2018-07-11,14,1052
2018-07-11,15,1106
2018-07-11,16,1344
2018-07-11,17,1923
2018-07-11,18,2931
2018-07-11,19,2328
2018-07-11,20,2048
2018-07-11,21,1936
2018-07-11,22,1870
2018-07-11,23,1298
2018-07-12,0,938
2018-07-12,1,787
2018-07-12,2,517
2018-07-12,3,322
2018-07-12,4,159
2018-07-12,5,231
2018-07-12,6,593
2018-07-12,7,1279
2018-07-12,8,1811
2018-07-12,9,982
2018-07-12,10,746
2018-07-12,11,805
2018-07-12,12,991
2018-07-12,13,959
2018-07-12,14,976
2018-07-12,15,1163
2018-07-12,16,1296
2018-07-12,17,1915
2018-07-12,18,3016
2018-07-12,19,2313
2018-07-12,20,2214
2018-07-12,21,2115
2018-07-12,22,1945
2018-07-12,23,1355
2018-07-13,0,1006
2018-07-13,1,760
2018-07-13,2,600
2018-07-13,3,377
2018-07-13,4,241
2018-07-13,5,301
2018-07-13,6,665
2018-07-13,7,1321
2018-07-13,8,2114
2018-07-13,9,1240
2018-07-13,10,836
2018-07-13,11,887
2018-07-13,12,1013
2018-07-13,13,1046
2018-07-13,14,999
2018-07-13,15,1094
2018-07-13,16,1291
2018-07-13,17,1782
2018-07-13,18,2884
2018-07-13,19,2320
2018-07-13,20,2069
2018-07-13,21,1924
2018-07-13,22,1879
2018-07-13,23,1439
2018-07-14,0,1169
2018-07-14,1,1062
2018-07-14,2,783
2018-07-14,3,545
2018-07-14,4,307
2018-07-14,5,266
2018-07-14,6,356
2018-07-14,7,537
2018-07-14,8,787
2018-07-14,9,909
2018-07-14,10,910
2018-07-14,11,945
2018-07-14,12,1039
2018-07-14,13,1078
2018-07-14,14,1038
2018-07-14,15,1058
2018-07-14,16,1177
2018-07-14,17,1433
2018-07-14,18,1624
2018-07-14,19,1797
2018-07-14,20,2023
2018-07-14,21,2011
2018-07-14,22,1682
2018-07-14,23,1278
2018-07-15,0,1143
2018-07-15,1,868
2018-07-15,2,632
2018-07-15,3,443
2018-07-15,4,278
2018-07-15,5,223
2018-07-15,6,292
2018-07-15,7,402
2018-07-15,8,613
2018-07-15,9,715
2018-07-15,10,701
2018-07-15,11,712
2018-07-15,12,803
2018-07-15,13,810
2018-07-15,14,822
2018-07-15,15,946
2018-07-15,16,1125
2018-07-15,17,1247
2018-07-15,18,1466
2018-07-15,19,1847
2018-07-15,20,2058
2018-07-15,21,1924
2018-07-15,22,1607
2018-07-15,23,1113
2018-07-16,0,732
2018-07-16,1,498
2018-07-16,2,469
2018-07-16,3,276
2018-07-16,4,211
2018-07-16,5,324
2018-07-16,6,703
2018-07-16,7,1344
2018-07-16,8,1935
2018-07-16,9,1014
2018-07-16,10,678
2018-07-16,11,688
2018-07-16,12,719
2018-07-16,13,727
2018-07-16,14,691
2018-07-16,15,745
2018-07-16,16,818
2018-07-16,17,1425
2018-07-16,18,2636
2018-07-16,19,2368
2018-07-16,20,2362
2018-07-16,21,2241
2018-07-16,22,1934
2018-07-16,23,1285
2018-07-17,0,1003
2018-07-17,1,692
2018-07-17,2,497
2018-07-17,3,372
2018-07-17,4,222
2018-07-17,5,372
2018-07-17,6,713
2018-07-17,7,1356
2018-07-17,8,1955
2018-07-17,9,1031
2018-07-17,10,719
2018-07-17,11,797
2018-07-17,12,803
2018-07-17,13,763
2018-07-17,14,786
2018-07-17,15,878
2018-07-17,16,1062
2018-07-17,17,1591
2018-07-17,18,2770
2018-07-17,19,2326
2018-07-17,20,2174
2018-07-17,21,2273
2018-07-17,22,1940
2018-07-17,23,1340
2018-07-18,0,1002
2018-07-18,1,741
2018-07-18,2,526
2018-07-18,3,381
2018-07-18,4,266
2018-07-18,5,327
2018-07-18,6,695
2018-07-18,7,1308
2018-07-18,8,1944
2018-07-18,9,982
2018-07-18,10,722
2018-07-18,11,701
2018-07-18,12,780
2018-07-18,13,778
2018-07-18,14,762
2018-07-18,15,776
2018-07-18,16,912
2018-07-18,17,1596
2018-07-18,18,2692
2018-07-18,19,2281
2018-07-18,20,2202
2018-07-18,21,2188
2018-07-18,22,1980
2018-07-18,23,1354
2018-07-19,0,1068
2018-07-19,1,824
2018-07-19,2,591
2018-07-19,3,393
2018-07-19,4,231
2018-07-19,5,329
2018-07-19,6,672
2018-07-19,7,1315
2018-07-19,8,1993
2018-07-19,9,985
2018-07-19,10,695
2018-07-19,11,687
2018-07-19,12,828
2018-07-19,13,798
2018-07-19,14,722
2018-07-19,15,827
2018-07-19,16,1017
2018-07-19,17,1536
2018-07-19,18,2640
2018-07-19,19,2245
2018-07-19,20,2114
2018-07-19,21,2122
2018-07-19,22,1870
2018-07-19,23,1318
2018-07-20,0,1041
2018-07-20,1,773
2018-07-20,2,557
2018-07-20,3,428
2018-07-20,4,267
2018-07-20,5,327
2018-07-20,6,672
2018-07-20,7,1251
2018-07-20,8,1896
2018-07-20,9,1029
2018-07-20,10,641
2018-07-20,11,791
2018-07-20,12,822
2018-07-20,13,805
2018-07-20,14,741
2018-07-20,15,794
2018-07-20,16,928
2018-07-20,17,1468
2018-07-20,18,2419
2018-07-20,19,2084
2018-07-20,20,1888
2018-07-20,21,1869
2018-07-20,22,1782
2018-07-20,23,1426
2018-07-21,0,1132
2018-07-21,1,945
2018-07-21,2,684
2018-07-21,3,477
2018-07-21,4,347
2018-07-21,5,292
2018-07-21,6,381
2018-07-21,7,491
2018-07-21,8,720
2018-07-21,9,729
2018-07-21,10,699
2018-07-21,11,676
2018-07-21,12,735
2018-07-21,13,727
2018-07-21,14,682
2018-07-21,15,785
2018-07-21,16,883
2018-07-21,17,1011
2018-07-21,18,1202
2018-07-21,19,1423
2018-07-21,20,1655
2018-07-21,21,1731
2018-07-21,22,1588
2018-07-21,23,1288
2018-07-22,0,1088
2018-07-22,1,772
2018-07-22,2,587
2018-07-22,3,438
2018-07-22,4,270
2018-07-22,5,256
2018-07-22,6,286
2018-07-22,7,360
2018-07-22,8,477
2018-07-22,9,526
2018-07-22,10,522
2018-07-22,11,499
2018-07-22,12,560
2018-07-22,13,569
2018-07-22,14,565
2018-07-22,15,632
2018-07-22,16,771
2018-07-22,17,965
2018-07-22,18,1212
2018-07-22,19,1478
2018-07-22,20,1688
2018-07-22,21,1666
2018-07-22,22,1346
2018-07-22,23,1030
2018-07-23,0,792
2018-07-23,1,542
2018-07-23,2,382
2018-07-23,3,238
2018-07-23,4,174
2018-07-23,5,310
2018-07-23,6,652
2018-07-23,7,1241
2018-07-23,8,1889
2018-07-23,9,985
2018-07-23,10,636
2018-07-23,11,611
2018-07-23,12,655
2018-07-23,13,688
2018-07-23,14,670
2018-07-23,15,739
2018-07-23,16,960
2018-07-23,17,1310
2018-07-23,18,2405
2018-07-23,19,2112
2018-07-23,20,2051
2018-07-23,21,1994
2018-07-23,22,1697
2018-07-23,23,1157
2018-07-24,0,874
2018-07-24,1,715
2018-07-24,2,487
2018-07-24,3,332
2018-07-24,4,218
2018-07-24,5,306
2018-07-24,6,673
2018-07-24,7,1213
2018-07-24,8,1820
2018-07-24,9,926
2018-07-24,10,610
2018-07-24,11,620
2018-07-24,12,671
2018-07-24,13,688
2018-07-24,14,649
2018-07-24,15,735
2018-07-24,16,834
2018-07-24,17,1297
2018-07-24,18,2300
2018-07-24,19,1968
2018-07-24,20,1834
2018-07-24,21,1899
2018-07-24,22,1773
2018-07-24,23,1193
2018-07-25,0,939
2018-07-25,1,726
2018-07-25,2,499
2018-07-25,3,327
2018-07-25,4,212
2018-07-25,5,299
2018-07-25,6,657
2018-07-25,7,1171
2018-07-25,8,1893
2018-07-25,9,995
2018-07-25,10,696
2018-07-25,11,749
2018-07-25,12,791
2018-07-25,13,783
2018-07-25,14,754
2018-07-25,15,781
2018-07-25,16,977
2018-07-25,17,1412
2018-07-25,18,2416
2018-07-25,19,2039
2018-07-25,20,1935
2018-07-25,21,1811
2018-07-25,22,1767
2018-07-25,23,1289
2018-07-26,0,939
2018-07-26,1,718
2018-07-26,2,498
2018-07-26,3,355
2018-07-26,4,252
2018-07-26,5,306
2018-07-26,6,602
2018-07-26,7,1175
2018-07-26,8,1823
2018-07-26,9,966
2018-07-26,10,644
2018-07-26,11,614
2018-07-26,12,600
2018-07-26,13,628
2018-07-26,14,706
2018-07-26,15,774
2018-07-26,16,920
2018-07-26,17,1394
2018-07-26,18,2367
2018-07-26,19,1994
2018-07-26,20,1790
2018-07-26,21,1868
2018-07-26,22,1709
2018-07-26,23,1273
2018-07-27,0,909
2018-07-27,1,747
2018-07-27,2,537
2018-07-27,3,371
2018-07-27,4,218
2018-07-27,5,295
2018-07-27,6,647
2018-07-27,7,1111
2018-07-27,8,1763
2018-07-27,9,934
2018-07-27,10,639
2018-07-27,11,619
2018-07-27,12,714
2018-07-27,13,653
2018-07-27,14,507
2018-07-27,15,776
2018-07-27,16,905
2018-07-27,17,1289
2018-07-27,18,2183
2018-07-27,19,1657
2018-07-27,20,1565
2018-07-27,21,1547
2018-07-27,22,1507
2018-07-27,23,1182
2018-07-28,0,992
2018-07-28,1,875
2018-07-28,2,656
2018-07-28,3,461
2018-07-28,4,340
2018-07-28,5,248
2018-07-28,6,313
2018-07-28,7,428
2018-07-28,8,606
2018-07-28,9,671
2018-07-28,10,654
2018-07-28,11,592
2018-07-28,12,632
2018-07-28,13,741
2018-07-28,14,314
2018-07-28,15,468
2018-07-28,16,706
2018-07-28,17,863
2018-07-28,18,843
2018-07-28,19,974
2018-07-28,20,1095
2018-07-28,21,1211
2018-07-28,22,1158
2018-07-28,23,1039
2018-07-29,0,921
2018-07-29,1,636
2018-07-29,2,511
2018-07-29,3,403
2018-07-29,4,245
2018-07-29,5,199
2018-07-29,6,266
2018-07-29,7,345
2018-07-29,8,456
2018-07-29,9,519
2018-07-29,10,473
2018-07-29,11,476
2018-07-29,12,644
2018-07-29,13,622
2018-07-29,14,630
2018-07-29,15,713
2018-07-29,16,760
2018-07-29,17,895
2018-07-29,18,1141
2018-07-29,19,1486
2018-07-29,20,1697
2018-07-29,21,1638
2018-07-29,22,1406
2018-07-29,23,1108
2018-07-30,0,810
2018-07-30,1,575
2018-07-30,2,363
2018-07-30,3,253
2018-07-30,4,209
2018-07-30,5,273
2018-07-30,6,668
2018-07-30,7,1130
2018-07-30,8,1646
2018-07-30,9,866
2018-07-30,10,609
2018-07-30,11,623
2018-07-30,12,663
2018-07-30,13,688
2018-07-30,14,645
2018-07-30,15,666
2018-07-30,16,845
2018-07-30,17,1224
2018-07-30,18,2347
2018-07-30,19,2016
2018-07-30,20,1947
2018-07-30,21,1875
2018-07-30,22,1552
2018-07-30,23,1202
2018-07-31,0,901
2018-07-31,1,695
2018-07-31,2,476
2018-07-31,3,334
2018-07-31,4,244
2018-07-31,5,284
2018-07-31,6,584
2018-07-31,7,1091
2018-07-31,8,1665
2018-07-31,9,860
2018-07-31,10,582
2018-07-31,11,583
2018-07-31,12,626
2018-07-31,13,623
2018-07-31,14,579
2018-07-31,15,665
2018-07-31,16,763
2018-07-31,17,1184
2018-07-31,18,2092
2018-07-31,19,1865
2018-07-31,20,1772
2018-07-31,21,1719
2018-07-31,22,1613
2018-07-31,23,1097
2018-08-01,0,875
2018-08-01,1,724
2018-08-01,2,501
2018-08-01,3,362
2018-08-01,4,250
2018-08-01,5,315
2018-08-01,6,622
2018-08-01,7,1061
2018-08-01,8,1550
2018-08-01,9,853
2018-08-01,10,540
2018-08-01,11,521
2018-08-01,12,569
2018-08-01,13,533
2018-08-01,14,475
2018-08-01,15,531
2018-08-01,16,561
2018-08-01,17,1033
2018-08-01,18,1929
2018-08-01,19,1553
2018-08-01,20,1441
2018-08-01,21,1500
2018-08-01,22,1367
2018-08-01,23,1046
2018-08-02,0,850
2018-08-02,1,647
2018-08-02,2,459
2018-08-02,3,295
2018-08-02,4,215
2018-08-02,5,265
2018-08-02,6,578
2018-08-02,7,1006
2018-08-02,8,1579
2018-08-02,9,813
2018-08-02,10,549
2018-08-02,11,547
2018-08-02,12,562
2018-08-02,13,550
2018-08-02,14,535
2018-08-02,15,605
2018-08-02,16,676
2018-08-02,17,1066
2018-08-02,18,1881
2018-08-02,19,1605
2018-08-02,20,1480
2018-08-02,21,1535
2018-08-02,22,1375
2018-08-02,23,1020
2018-08-03,0,763
2018-08-03,1,675
2018-08-03,2,443
2018-08-03,3,327
2018-08-03,4,236
2018-08-03,5,266
2018-08-03,6,544
2018-08-03,7,937
2018-08-03,8,1471
2018-08-03,9,784
2018-08-03,10,530
2018-08-03,11,575
2018-08-03,12,585
2018-08-03,13,585
2018-08-03,14,575
2018-08-03,15,600
2018-08-03,16,763
2018-08-03,17,1105
2018-08-03,18,1920
2018-08-03,19,1558
2018-08-03,20,1517
2018-08-03,21,1511
2018-08-03,22,1421
2018-08-03,23,1103
2018-08-04,0,953
2018-08-04,1,872
2018-08-04,2,594
2018-08-04,3,435
2018-08-04,4,304
2018-08-04,5,234
2018-08-04,6,289
2018-08-04,7,405
2018-08-04,8,568
2018-08-04,9,598
2018-08-04,10,569
2018-08-04,11,655
2018-08-04,12,640
2018-08-04,13,703
2018-08-04,14,676
2018-08-04,15,690
2018-08-04,16,700
2018-08-04,17,901
2018-08-04,18,1044
2018-08-04,19,1277
2018-08-04,20,1387
2018-08-04,21,1377
2018-08-04,22,1337
2018-08-04,23,1155
2018-08-05,0,983
2018-08-05,1,758
2018-08-05,2,509
2018-08-05,3,401
2018-08-05,4,253
2018-08-05,5,188
2018-08-05,6,222
2018-08-05,7,223
2018-08-05,8,309
2018-08-05,9,422
2018-08-05,10,461
2018-08-05,11,499
2018-08-05,12,565
2018-08-05,13,600
2018-08-05,14,639
2018-08-05,15,712
2018-08-05,16,818
2018-08-05,17,978
2018-08-05,18,1247
2018-08-05,19,1411
2018-08-05,20,1524
2018-08-05,21,1465
2018-08-05,22,1286
2018-08-05,23,942
2018-08-06,0,707
2018-08-06,1,455
2018-08-06,2,309
2018-08-06,3,219
2018-08-06,4,162
2018-08-06,5,258
2018-08-06,6,546
2018-08-06,7,699
2018-08-06,8,797
2018-08-06,9,614
2018-08-06,10,533
2018-08-06,11,569
2018-08-06,12,613
2018-08-06,13,666
2018-08-06,14,571
2018-08-06,15,646
2018-08-06,16,752
2018-08-06,17,1063
2018-08-06,18,1956
2018-08-06,19,1548
2018-08-06,20,1537
2018-08-06,21,1611
2018-08-06,22,1371
2018-08-06,23,969
2018-08-07,0,842
2018-08-07,1,619
2018-08-07,2,443
2018-08-07,3,278
2018-08-07,4,201
2018-08-07,5,273
2018-08-07,6,634
2018-08-07,7,1059
2018-08-07,8,1695
2018-08-07,9,961
2018-08-07,10,635
2018-08-07,11,657
2018-08-07,12,770
2018-08-07,13,662
2018-08-07,14,658
2018-08-07,15,698
2018-08-07,16,855
2018-08-07,17,1232
2018-08-07,18,2274
2018-08-07,19,1898
2018-08-07,20,1836
2018-08-07,21,1826
2018-08-07,22,1664
2018-08-07,23,1136
2018-08-08,0,853
2018-08-08,1,700
2018-08-08,2,489
2018-08-08,3,322
2018-08-08,4,183
2018-08-08,5,260
2018-08-08,6,614
2018-08-08,7,1079
2018-08-08,8,1693
2018-08-08,9,920
2018-08-08,10,657
2018-08-08,11,624
2018-08-08,12,629
2018-08-08,13,673
2018-08-08,14,670
2018-08-08,15,687
2018-08-08,16,839
2018-08-08,17,1266
2018-08-08,18,2326
2018-08-08,19,1983
2018-08-08,20,1822
2018-08-08,21,1783
2018-08-08,22,1628
2018-08-08,23,1180
2018-08-09,0,929
2018-08-09,1,733
2018-08-09,2,466
2018-08-09,3,334
2018-08-09,4,189
2018-08-09,5,292
2018-08-09,6,619
2018-08-09,7,1088
2018-08-09,8,1731
2018-08-09,9,977
2018-08-09,10,649
2018-08-09,11,659
2018-08-09,12,484
2018-08-09,13,628
2018-08-09,14,561
2018-08-09,15,644
2018-08-09,16,559
2018-08-09,17,740
2018-08-09,18,1850
2018-08-09,19,1698
2018-08-09,20,1591
2018-08-09,21,1654
2018-08-09,22,1494
2018-08-09,23,1075
2018-08-10,0,903
2018-08-10,1,708
2018-08-10,2,484
2018-08-10,3,346
2018-08-10,4,214
2018-08-10,5,283
2018-08-10,6,645
2018-08-10,7,1027
2018-08-10,8,1728
2018-08-10,9,892
2018-08-10,10,683
2018-08-10,11,697
2018-08-10,12,721
2018-08-10,13,696
2018-08-10,14,658
2018-08-10,15,725
2018-08-10,16,853
2018-08-10,17,1293
2018-08-10,18,2289
2018-08-10,19,1903
2018-08-10,20,1702
2018-08-10,21,1641
2018-08-10,22,1544
2018-08-10,23,1198
2018-08-11,0,1022
2018-08-11,1,881
2018-08-11,2,691
2018-08-11,3,441
2018-08-11,4,266
2018-08-11,5,263
2018-08-11,6,355
2018-08-11,7,425
2018-08-11,8,647
2018-08-11,9,672
2018-08-11,10,643
2018-08-11,11,766
2018-08-11,12,759
2018-08-11,13,830
2018-08-11,14,733
2018-08-11,15,694
2018-08-11,16,826
2018-08-11,17,1006
2018-08-11,18,1274
2018-08-11,19,1482
2018-08-11,20,1469
2018-08-11,21,1437
2018-08-11,22,1351
2018-08-11,23,1076
2018-08-12,0,997
2018-08-12,1,703
2018-08-12,2,554
2018-08-12,3,387
2018-08-12,4,260
2018-08-12,5,196
2018-08-12,6,261
2018-08-12,7,316
2018-08-12,8,520
2018-08-12,9,568
2018-08-12,10,483
2018-08-12,11,526
2018-08-12,12,670
2018-08-12,13,704
2018-08-12,14,697
2018-08-12,15,820
2018-08-12,16,959
2018-08-12,17,1156
2018-08-12,18,1225
2018-08-12,19,1117
2018-08-12,20,1208
2018-08-12,21,1337
2018-08-12,22,1127
2018-08-12,23,707
2018-08-13,0,409
2018-08-13,1,231
2018-08-13,2,212
2018-08-13,3,196
2018-08-13,4,151
2018-08-13,5,230
2018-08-13,6,594
2018-08-13,7,1065
2018-08-13,8,1657
2018-08-13,9,903
2018-08-13,10,639
2018-08-13,11,677
2018-08-13,12,724
2018-08-13,13,698
2018-08-13,14,651
2018-08-13,15,709
2018-08-13,16,901
2018-08-13,17,1358
2018-08-13,18,2367
2018-08-13,19,2036
2018-08-13,20,1847
2018-08-13,21,1851
2018-08-13,22,1635
2018-08-13,23,1086
2018-08-14,0,872
2018-08-14,1,681
2018-08-14,2,467
2018-08-14,3,345
2018-08-14,4,209
2018-08-14,5,254
2018-08-14,6,643
2018-08-14,7,1097
2018-08-14,8,1708
2018-08-14,9,944
2018-08-14,10,615
2018-08-14,11,636
2018-08-14,12,699
2018-08-14,13,695
2018-08-14,14,627
2018-08-14,15,700
2018-08-14,16,920
2018-08-14,17,1306
2018-08-14,18,2305
2018-08-14,19,1972
2018-08-14,20,1705
2018-08-14,21,1684
2018-08-14,22,1587
2018-08-14,23,1165
2018-08-15,0,1034
2018-08-15,1,850
2018-08-15,2,676
2018-08-15,3,474
2018-08-15,4,310
2018-08-15,5,227
2018-08-15,6,346
2018-08-15,7,429
2018-08-15,8,553
2018-08-15,9,563
2018-08-15,10,547
2018-08-15,11,586
2018-08-15,12,563
2018-08-15,13,591
2018-08-15,14,627
2018-08-15,15,761
2018-08-15,16,877
2018-08-15,17,960
2018-08-15,18,925
2018-08-15,19,1301
2018-08-15,20,1500
2018-08-15,21,1507
2018-08-15,22,1350
2018-08-15,23,1008
2018-08-16,0,808
2018-08-16,1,535
2018-08-16,2,381
2018-08-16,3,252
2018-08-16,4,173
2018-08-16,5,263
2018-08-16,6,631
2018-08-16,7,1105
2018-08-16,8,1660
2018-08-16,9,876
2018-08-16,10,612
2018-08-16,11,672
2018-08-16,12,668
2018-08-16,13,652
2018-08-16,14,638
2018-08-16,15,720
2018-08-16,16,902
2018-08-16,17,1384
2018-08-16,18,2481
2018-08-16,19,2286
2018-08-16,20,2114
2018-08-16,21,2127
2018-08-16,22,1943
2018-08-16,23,1446
